data_generacji,mieszkania_wojewodztwo,mieszkania_region,mieszkania_rok,mieszkania_ilosc
2025-01-19 13:27:07.435389+00:00,PODKARPACKIE,miasto,2020,341189
2025-01-19 13:27:07.435389+00:00,PODLASKIE,miasto,2020,297383
2025-01-19 13:27:07.435389+00:00,MAZOWIECKIE,miasto,2020,1756744
2025-01-19 13:27:09.607650+00:00,MAŁOPOLSKIE,miasto,2021,773333
2025-01-19 13:27:09.607650+00:00,ŚLĄSKIE,miasto,2021,1486920
2025-01-19 13:27:09.607650+00:00,LUBUSKIE,miasto,2021,279007
2025-01-19 13:27:09.607650+00:00,WIELKOPOLSKIE,miasto,2021,826130
2025-01-19 13:27:09.607650+00:00,ZACHODNIOPOMORSKIE,miasto,2021,512921
2025-01-19 13:27:09.607650+00:00,DOLNOŚLĄSKIE,miasto,2021,949815
2025-01-19 13:27:09.607650+00:00,OPOLSKIE,miasto,2021,217920
2025-01-19 13:27:09.607650+00:00,KUJAWSKO-POMORSKIE,miasto,2021,523141
2025-01-19 13:27:09.607650+00:00,POMORSKIE,miasto,2021,681966
2025-01-19 13:27:09.607650+00:00,WARMIŃSKO-MAZURSKIE,miasto,2021,346568
2025-01-19 13:27:09.607650+00:00,ŁÓDZKIE,miasto,2021,732547
2025-01-19 13:27:09.607650+00:00,ŚWIĘTOKRZYSKIE,miasto,2021,238572
2025-01-19 13:27:09.607650+00:00,LUBELSKIE,miasto,2021,416437
2025-01-19 13:27:09.607650+00:00,PODKARPACKIE,miasto,2021,346275
2025-01-19 13:27:09.607650+00:00,PODLASKIE,miasto,2021,300394
2025-01-19 13:27:09.607650+00:00,MAZOWIECKIE,miasto,2021,1780961
2025-01-19 13:27:11.807698+00:00,MAŁOPOLSKIE,miasto,2022,787395
2025-01-19 13:27:11.807698+00:00,ŚLĄSKIE,miasto,2022,1500624
2025-01-19 13:27:11.807698+00:00,LUBUSKIE,miasto,2022,282884
2025-01-19 13:27:11.807698+00:00,WIELKOPOLSKIE,miasto,2022,838794
2025-01-19 13:27:11.807698+00:00,ZACHODNIOPOMORSKIE,miasto,2022,519341
2025-01-19 13:27:11.807698+00:00,DOLNOŚLĄSKIE,miasto,2022,963717
2025-01-19 13:27:11.807698+00:00,OPOLSKIE,miasto,2022,219693
2025-01-19 13:27:11.807698+00:00,KUJAWSKO-POMORSKIE,miasto,2022,529999
2025-01-19 13:27:11.807698+00:00,POMORSKIE,miasto,2022,694223
2025-01-19 13:27:11.807698+00:00,WARMIŃSKO-MAZURSKIE,miasto,2022,350863
2025-01-19 13:27:11.807698+00:00,ŁÓDZKIE,miasto,2022,741997
2025-01-19 13:27:11.807698+00:00,ŚWIĘTOKRZYSKIE,miasto,2022,240789
2025-01-19 13:27:11.807698+00:00,LUBELSKIE,miasto,2022,422403
2025-01-19 13:27:11.807698+00:00,PODKARPACKIE,miasto,2022,351968
2025-01-19 13:27:11.807698+00:00,PODLASKIE,miasto,2022,304200
2025-01-19 13:27:11.807698+00:00,MAZOWIECKIE,miasto,2022,1812196
2025-01-19 13:27:14.237726+00:00,MAŁOPOLSKIE,miasto,2023,801574
2025-01-19 13:27:14.237726+00:00,ŚLĄSKIE,miasto,2023,1514801
2025-01-19 13:27:14.237726+00:00,LUBUSKIE,miasto,2023,285956
2025-01-19 13:27:14.237726+00:00,WIELKOPOLSKIE,miasto,2023,850003
2025-01-19 13:27:14.237726+00:00,ZACHODNIOPOMORSKIE,miasto,2023,526732
2025-01-19 13:27:14.237726+00:00,DOLNOŚLĄSKIE,miasto,2023,977059
2025-01-19 13:27:14.237726+00:00,OPOLSKIE,miasto,2023,221543
2025-01-19 13:27:14.237726+00:00,KUJAWSKO-POMORSKIE,miasto,2023,536333
2025-01-19 13:27:14.237726+00:00,POMORSKIE,miasto,2023,705528
2025-01-19 13:27:14.237726+00:00,WARMIŃSKO-MAZURSKIE,miasto,2023,354060
2025-01-19 13:27:14.237726+00:00,ŁÓDZKIE,miasto,2023,751613
2025-01-19 13:27:14.237726+00:00,ŚWIĘTOKRZYSKIE,miasto,2023,244366
2025-01-19 13:27:14.237726+00:00,LUBELSKIE,miasto,2023,427730
2025-01-19 13:27:14.237726+00:00,PODKARPACKIE,miasto,2023,356197
2025-01-19 13:27:14.237726+00:00,PODLASKIE,miasto,2023,308700
2025-01-19 13:27:14.237726+00:00,MAZOWIECKIE,miasto,2023,1843025
