data_generacji,data_waluty,zloto_cena
2025-01-04 22:50:21.107466+00:00,2021-10-01,223.7
2025-01-04 22:52:26.319803+00:00,2022-07-21,255.7
2025-01-04 22:43:45.549736+00:00,2015-12-22,135.95
2025-01-04 22:48:08.284558+00:00,2019-03-04,159.95
2025-01-04 22:49:41.457528+00:00,2020-12-31,223.95
2025-01-04 22:43:26.645613+00:00,2015-08-13,136.02
2025-01-04 22:44:54.809200+00:00,2017-05-10,152.02
2025-01-04 22:43:55.429780+00:00,2016-03-04,160.02
2025-01-04 22:40:51.148807+00:00,2013-03-22,168.02
2025-01-04 22:53:28.827206+00:00,2023-10-06,256.04
2025-01-04 22:53:00.573829+00:00,2023-03-28,272.29
2025-01-04 22:42:32.010072+00:00,2014-07-16,128.27
2025-01-04 22:44:39.804267+00:00,2017-01-18,160.27
2025-01-04 22:52:42.338783+00:00,2022-11-17,256.79
2025-01-04 22:43:05.377636+00:00,2015-03-12,144.52
2025-01-04 22:47:14.246941+00:00,2018-02-14,144.52
2025-01-04 22:52:59.015214+00:00,2023-03-17,273.54
2025-01-04 22:53:23.933463+00:00,2023-08-31,257.79
2025-01-04 22:41:35.019399+00:00,2014-01-31,124.51
2025-01-04 22:41:25.076335+00:00,2013-11-18,129.02
2025-01-04 22:41:02.013499+00:00,2013-06-10,145.02
2025-01-04 22:53:22.909733+00:00,2023-08-23,249.02
2025-01-04 22:52:39.334172+00:00,2022-10-25,258.04
2025-01-04 22:53:35.115723+00:00,2023-11-23,258.04
2025-01-04 22:42:10.449024+00:00,2014-02-24,129.27
2025-01-04 22:42:43.602559+00:00,2014-10-10,129.27
2025-01-04 22:42:44.006522+00:00,2014-10-13,129.27
2025-01-04 22:43:40.676216+00:00,2015-11-24,137.27
2025-01-04 22:49:21.619102+00:00,2020-08-13,233.27
2025-01-04 22:45:04.114597+00:00,2017-07-14,145.52
2025-01-04 22:40:49.206326+00:00,2013-03-08,161.52
2025-01-04 22:52:32.740375+00:00,2022-09-07,259.29
2025-01-04 22:43:09.349331+00:00,2015-04-08,145.77
2025-01-04 22:50:06.062882+00:00,2021-06-21,217.77
2025-01-04 22:52:57.064693+00:00,2023-03-03,259.79
2025-01-04 22:43:39.874325+00:00,2015-11-18,138.02
2025-01-04 22:50:21.955566+00:00,2021-10-07,226.27
2025-01-04 22:47:24.552436+00:00,2018-04-19,146.52
2025-01-04 22:47:26.214904+00:00,2018-05-02,146.52
2025-01-04 22:48:31.182644+00:00,2019-08-14,186.52
2025-01-04 22:49:58.918798+00:00,2021-05-06,218.52
2025-01-04 22:50:07.535675+00:00,2021-07-02,218.52
2025-01-04 22:50:09.427068+00:00,2021-07-16,226.52
2025-01-04 22:52:21.638521+00:00,2022-06-17,261.04
2025-01-04 22:52:56.923286+00:00,2023-03-02,261.04
2025-01-04 22:52:31.957076+00:00,2022-09-01,261.29
2025-01-04 22:43:47.774967+00:00,2016-01-07,138.77
2025-01-04 22:44:34.418841+00:00,2016-12-09,154.77
2025-01-04 22:40:46.353642+00:00,2013-02-18,162.77
2025-01-04 22:48:36.882575+00:00,2019-09-25,194.77
2025-01-04 22:42:11.736951+00:00,2014-03-06,131.02
2025-01-04 22:42:37.708522+00:00,2014-08-27,131.02
2025-01-04 22:49:02.593829+00:00,2020-03-25,219.02
2025-01-04 22:43:37.194776+00:00,2015-10-29,147.27
2025-01-04 22:49:53.434387+00:00,2021-03-26,219.27
2025-01-04 22:53:28.295997+00:00,2023-10-02,262.79
2025-01-04 22:41:23.125258+00:00,2013-11-05,131.52
2025-01-04 22:42:46.078428+00:00,2014-10-28,131.52
2025-01-04 22:50:14.234481+00:00,2021-08-13,219.52
2025-01-04 22:53:01.817502+00:00,2023-04-06,279.04
2025-01-04 22:42:35.132907+00:00,2014-08-08,131.77
2025-01-04 22:40:45.814266+00:00,2013-02-14,164.02
2025-01-04 22:52:08.889793+00:00,2022-03-22,264.04
2025-01-04 22:43:19.775184+00:00,2015-06-24,140.27
2025-01-04 22:43:20.438889+00:00,2015-06-29,140.27
2025-01-04 22:44:34.816319+00:00,2016-12-12,156.27
2025-01-04 22:48:48.865429+00:00,2019-12-16,180.27
2025-01-04 22:48:39.588015+00:00,2019-10-11,188.52
2025-01-04 22:49:08.501996+00:00,2020-05-07,228.52
2025-01-04 22:52:38.409180+00:00,2022-10-18,265.04
2025-01-04 22:52:29.048863+00:00,2022-08-10,265.04
2025-01-04 22:40:57.164782+00:00,2013-05-06,148.77
2025-01-04 22:48:08.545609+00:00,2019-03-06,156.77
2025-01-04 22:48:55.635283+00:00,2020-02-04,196.77
2025-01-04 22:54:02.680026+00:00,2024-06-11,297.54
2025-01-04 22:52:22.598566+00:00,2022-06-24,265.79
2025-01-04 22:47:54.088152+00:00,2018-11-21,149.02
2025-01-04 22:54:03.096585+00:00,2024-06-14,298.04
2025-01-04 22:49:38.158536+00:00,2020-12-08,221.27
2025-01-04 22:50:24.581797+00:00,2021-10-26,229.27
2025-01-04 22:40:52.872572+00:00,2013-04-04,165.52
2025-01-04 22:54:10.204816+00:00,2024-08-05,315.04
2025-01-04 22:53:27.411699+00:00,2023-09-26,267.29
2025-01-04 22:43:44.018002+00:00,2015-12-18,133.77
2025-01-04 22:44:47.260428+00:00,2017-03-14,157.77
2025-01-04 22:44:48.214518+00:00,2017-03-21,157.77
2025-01-04 22:48:20.471504+00:00,2019-05-29,157.77
2025-01-04 22:48:58.626568+00:00,2020-02-25,213.77
2025-01-04 22:49:25.593369+00:00,2020-09-11,237.77
2025-01-04 22:45:10.705269+00:00,2017-08-23,150.02
2025-01-04 22:47:27.374739+00:00,2018-05-08,150.02
2025-01-04 22:48:57.220178+00:00,2020-02-14,198.02
2025-01-04 22:53:58.915199+00:00,2024-05-14,300.29
2025-01-04 22:43:27.476522+00:00,2015-08-19,134.27
2025-01-04 22:50:19.135947+00:00,2021-09-16,222.27
2025-01-04 22:49:22.729853+00:00,2020-08-21,230.27
2025-01-04 22:49:22.467928+00:00,2020-08-19,238.27
2025-01-04 22:47:27.229452+00:00,2018-05-07,150.52
2025-01-04 22:54:19.716810+00:00,2024-10-07,333.29
2025-01-04 22:44:26.693970+00:00,2016-10-14,158.77
2025-01-04 22:48:57.584573+00:00,2020-02-17,198.77
2025-01-04 22:49:52.481992+00:00,2021-03-19,214.77
2025-01-04 22:52:30.991908+00:00,2022-08-25,269.54
2025-01-04 22:49:33.484503+00:00,2020-11-06,239.02
2025-01-04 22:50:29.550189+00:00,2021-11-30,239.02
2025-01-04 22:41:11.801415+00:00,2013-08-16,135.27
2025-01-04 22:44:00.989319+00:00,2016-04-14,151.27
2025-01-04 22:40:51.509364+00:00,2013-03-25,167.27
2025-01-04 22:48:25.118659+00:00,2019-07-02,167.27
2025-01-04 22:50:36.323521+00:00,2022-01-18,231.27
2025-01-04 22:52:37.524877+00:00,2022-10-11,270.79
2025-01-04 22:42:56.530008+00:00,2015-01-14,143.52
2025-01-04 22:47:40.899229+00:00,2018-08-16,143.52
2025-01-04 22:45:12.345528+00:00,2017-09-04,151.52
2025-01-04 22:48:35.194413+00:00,2019-09-13,191.77
2025-01-04 22:53:26.729108+00:00,2023-09-21,271.79
2025-01-04 22:54:03.754838+00:00,2024-06-18,303.79
2025-01-04 22:44:59.875551+00:00,2017-06-13,152.09
2025-01-04 22:41:04.291355+00:00,2013-06-24,136.34
2025-01-04 22:48:21.198382+00:00,2019-06-03,160.34
2025-01-04 22:48:37.566649+00:00,2019-09-30,192.34
2025-01-04 22:42:09.946522+00:00,2014-02-20,128.59
2025-01-04 22:44:54.169020+00:00,2017-05-05,152.59
2025-01-04 22:42:29.013358+00:00,2014-07-01,128.84
2025-01-04 22:42:18.344772+00:00,2014-04-15,129.09
2025-01-04 22:42:34.701399+00:00,2014-08-05,129.09
2025-01-04 22:41:04.409287+00:00,2013-06-25,137.09
2025-01-04 22:43:57.143426+00:00,2016-03-16,153.09
2025-01-04 22:45:12.465146+00:00,2017-09-05,153.09
2025-01-04 22:48:11.299817+00:00,2019-03-26,161.09
2025-01-04 22:42:28.096116+00:00,2014-06-24,129.34
2025-01-04 22:43:33.198400+00:00,2015-09-30,137.59
2025-01-04 22:43:49.804835+00:00,2016-01-22,145.59
2025-01-04 22:40:49.780414+00:00,2013-03-12,161.59
2025-01-04 22:50:30.619317+00:00,2021-12-08,233.59
2025-01-04 22:43:08.553771+00:00,2015-04-02,145.84
2025-01-04 22:44:42.763453+00:00,2017-02-09,161.84
2025-01-04 22:47:24.698297+00:00,2018-04-20,146.09
2025-01-04 22:50:06.194615+00:00,2021-06-22,218.09
2025-01-04 22:53:53.965537+00:00,2024-04-08,292.43
2025-01-04 22:42:26.067168+00:00,2014-06-10,121.17
2025-01-04 22:41:34.648787+00:00,2014-01-28,125.17
2025-01-04 22:42:51.622318+00:00,2014-12-09,130.34
2025-01-04 22:43:17.516267+00:00,2015-06-08,138.34
2025-01-04 22:44:44.546341+00:00,2017-02-22,162.34
2025-01-04 22:39:57.590076+00:00,2013-01-23,170.34
2025-01-04 22:48:26.322462+00:00,2019-07-10,170.34
2025-01-04 22:42:31.754966+00:00,2014-07-14,130.59
2025-01-04 22:44:59.209405+00:00,2017-06-08,154.59
2025-01-04 22:50:15.678001+00:00,2021-08-24,226.59
2025-01-04 22:52:28.185662+00:00,2022-08-04,261.43
2025-01-04 22:41:18.608150+00:00,2013-10-03,131.09
2025-01-04 22:45:03.043905+00:00,2017-07-07,147.09
2025-01-04 22:52:22.208011+00:00,2022-06-21,262.18
2025-01-04 22:54:14.436043+00:00,2024-08-29,310.43
2025-01-04 22:42:25.270619+00:00,2014-06-04,121.67
2025-01-04 22:43:24.792833+00:00,2015-07-30,131.34
2025-01-04 22:48:00.886430+00:00,2019-01-09,155.34
2025-01-04 22:53:22.605706+00:00,2023-08-21,251.34
2025-01-04 22:53:42.269285+00:00,2024-01-15,262.68
2025-01-04 22:45:19.376838+00:00,2017-10-26,147.59
2025-01-04 22:53:44.689698+00:00,2024-02-02,263.43
2025-01-04 22:52:59.618413+00:00,2023-03-21,279.43
2025-01-04 22:42:25.558436+00:00,2014-06-06,121.92
2025-01-04 22:52:24.394954+00:00,2022-07-07,263.93
2025-01-04 22:44:35.258496+00:00,2016-12-15,156.09
2025-01-04 22:44:54.049646+00:00,2017-05-04,156.09
2025-01-04 22:48:15.270445+00:00,2019-04-23,156.09
2025-01-04 22:44:19.415055+00:00,2016-08-22,164.09
2025-01-04 22:53:11.987200+00:00,2023-06-06,264.18
2025-01-04 22:41:32.807731+00:00,2014-01-14,122.17
2025-01-04 22:47:53.458237+00:00,2018-11-16,148.34
2025-01-04 22:50:31.912495+00:00,2021-12-17,236.34
2025-01-04 22:53:44.541041+00:00,2024-02-01,264.93
2025-01-04 22:40:45.548207+00:00,2013-02-12,164.59
2025-01-04 22:44:23.688950+00:00,2016-09-22,164.59
2025-01-04 22:44:45.461108+00:00,2017-03-01,164.59
2025-01-04 22:48:54.823064+00:00,2020-01-29,196.59
2025-01-04 22:49:20.747648+00:00,2020-08-06,244.59
2025-01-04 22:53:27.864703+00:00,2023-09-29,265.43
2025-01-04 22:41:17.606889+00:00,2013-09-26,132.84
2025-01-04 22:49:08.245207+00:00,2020-05-05,228.84
2025-01-04 22:45:08.878424+00:00,2017-08-17,149.09
2025-01-04 22:49:08.367890+00:00,2020-05-06,229.09
2025-01-04 22:52:05.218736+00:00,2022-02-23,245.09
2025-01-04 22:52:14.138963+00:00,2022-04-22,266.18
2025-01-04 22:42:08.952736+00:00,2014-02-13,126.67
2025-01-04 22:43:46.359290+00:00,2015-12-28,133.34
2025-01-04 22:44:38.168311+00:00,2017-01-05,157.34
2025-01-04 22:41:03.055012+00:00,2013-06-17,141.59
2025-01-04 22:43:48.290165+00:00,2016-01-11,141.59
2025-01-04 22:45:16.666594+00:00,2017-10-06,149.59
2025-01-04 22:44:38.826286+00:00,2017-01-10,157.59
2025-01-04 22:52:12.772046+00:00,2022-04-12,267.18
2025-01-04 22:52:52.616491+00:00,2023-01-30,267.43
2025-01-04 22:53:54.492690+00:00,2024-04-12,299.43
2025-01-04 22:49:18.948635+00:00,2020-07-24,229.84
2025-01-04 22:47:51.193489+00:00,2018-10-30,150.09
2025-01-04 22:50:24.440165+00:00,2021-10-25,230.09
2025-01-04 22:52:03.056868+00:00,2022-02-07,230.09
2025-01-04 22:42:48.257304+00:00,2014-11-13,127.17
2025-01-04 22:47:56.112779+00:00,2018-12-06,150.34
2025-01-04 22:48:09.742148+00:00,2019-03-15,158.34
2025-01-04 22:47:45.708308+00:00,2018-09-21,142.59
2025-01-04 22:48:46.263020+00:00,2019-11-27,182.59
2025-01-04 22:42:41.456531+00:00,2014-09-24,127.42
2025-01-04 22:45:14.483847+00:00,2017-09-20,150.84
2025-01-04 22:54:06.039790+00:00,2024-07-05,301.68
2025-01-04 22:49:34.893799+00:00,2020-11-16,231.09
2025-01-04 22:43:03.096351+00:00,2015-02-23,143.34
2025-01-04 22:45:26.308864+00:00,2017-12-14,143.34
2025-01-04 22:49:10.866461+00:00,2020-05-25,231.34
2025-01-04 22:53:23.045635+00:00,2023-08-24,255.34
2025-01-04 22:52:42.851598+00:00,2022-11-21,255.34
2025-01-04 22:41:06.500408+00:00,2013-07-10,135.59
2025-01-04 22:43:07.565495+00:00,2015-03-26,143.59
2025-01-04 22:39:55.922998+00:00,2013-01-11,167.59
2025-01-04 22:53:04.916885+00:00,2023-04-21,271.18
2025-01-04 22:42:22.580223+00:00,2014-05-15,127.92
2025-01-04 22:42:23.262496+00:00,2014-05-20,127.92
2025-01-04 22:41:11.161163+00:00,2013-08-13,135.84
2025-01-04 22:47:35.083089+00:00,2018-07-04,151.84
2025-01-04 22:54:09.538273+00:00,2024-07-31,304.07
2025-01-04 22:47:15.371239+00:00,2018-02-22,144.16
2025-01-04 22:50:37.579291+00:00,2022-01-27,240.16
2025-01-04 22:47:18.484514+00:00,2018-03-16,144.66
2025-01-04 22:49:56.591549+00:00,2021-04-19,216.66
2025-01-04 22:43:15.787013+00:00,2015-05-26,145.16
2025-01-04 22:47:36.952610+00:00,2018-07-18,145.16
2025-01-04 22:44:51.136724+00:00,2017-04-12,161.16
2025-01-04 22:49:21.478927+00:00,2020-08-12,233.16
2025-01-04 22:45:12.850880+00:00,2017-09-08,153.41
2025-01-04 22:50:13.853898+00:00,2021-08-10,217.41
2025-01-04 22:43:33.076462+00:00,2015-09-29,137.66
2025-01-04 22:47:38.066356+00:00,2018-07-26,145.66
2025-01-04 22:44:07.954747+00:00,2016-06-02,153.66
2025-01-04 22:48:05.591608+00:00,2019-02-13,161.66
2025-01-04 22:48:57.838734+00:00,2020-02-19,201.66
2025-01-04 22:41:20.660493+00:00,2013-10-18,129.91
2025-01-04 22:48:40.395529+00:00,2019-10-17,185.91
2025-01-04 22:53:43.340183+00:00,2024-01-23,259.82
2025-01-04 22:40:55.665027+00:00,2013-04-25,146.16
2025-01-04 22:45:07.777211+00:00,2017-08-09,146.16
2025-01-04 22:44:37.166572+00:00,2016-12-29,154.16
2025-01-04 22:47:19.568445+00:00,2018-03-23,146.41
2025-01-04 22:44:08.610891+00:00,2016-06-07,154.41
2025-01-04 22:47:59.628385+00:00,2018-12-31,154.41
2025-01-04 22:43:55.828272+00:00,2016-03-07,162.41
2025-01-04 22:44:31.159140+00:00,2016-11-14,162.41
2025-01-04 22:48:07.496429+00:00,2019-02-27,162.41
2025-01-04 22:49:36.488537+00:00,2020-11-27,218.41
2025-01-04 22:54:11.096014+00:00,2024-08-12,309.07
2025-01-04 22:42:31.384923+00:00,2014-07-11,130.66
2025-01-04 22:42:36.596266+00:00,2014-08-19,130.66
2025-01-04 22:47:23.400862+00:00,2018-04-11,146.66
2025-01-04 22:47:49.301531+00:00,2018-10-16,146.66
2025-01-04 22:42:49.641300+00:00,2014-11-24,130.91
2025-01-04 22:52:24.120188+00:00,2022-07-05,261.82
2025-01-04 22:52:22.462021+00:00,2022-06-23,262.57
2025-01-04 22:48:07.210643+00:00,2019-02-25,163.41
2025-01-04 22:52:09.024701+00:00,2022-03-23,263.07
2025-01-04 22:45:11.569679+00:00,2017-08-29,147.66
2025-01-04 22:44:52.045193+00:00,2017-04-19,163.66
2025-01-04 22:49:18.546579+00:00,2020-07-21,227.66
2025-01-04 22:53:33.309164+00:00,2023-11-09,263.32
2025-01-04 22:54:31.084925+00:00,2024-12-31,343.57
2025-01-04 22:47:53.202778+00:00,2018-11-14,147.91
2025-01-04 22:49:46.221666+00:00,2021-02-03,219.91
2025-01-04 22:52:49.896938+00:00,2023-01-11,264.07
2025-01-04 22:41:12.446725+00:00,2013-08-21,140.16
2025-01-04 22:43:14.684532+00:00,2015-05-18,140.16
2025-01-04 22:49:18.429449+00:00,2020-07-20,228.16
2025-01-04 22:53:45.342030+00:00,2024-02-07,264.32
2025-01-04 22:53:30.583706+00:00,2023-10-19,264.32
2025-01-04 22:54:29.349928+00:00,2024-12-18,344.32
2025-01-04 22:53:57.885682+00:00,2024-05-07,296.57
2025-01-04 22:45:02.123002+00:00,2017-06-30,148.41
2025-01-04 22:49:46.340855+00:00,2021-02-04,220.41
2025-01-04 22:50:17.724182+00:00,2021-09-08,220.41
2025-01-04 22:54:14.567637+00:00,2024-08-30,313.07
2025-01-04 22:41:32.921586+00:00,2014-01-15,122.33
2025-01-04 22:49:59.947584+00:00,2021-05-14,220.66
2025-01-04 22:53:10.041207+00:00,2023-05-23,265.32
2025-01-04 22:52:34.761160+00:00,2022-09-20,252.91
2025-01-04 22:40:45.944637+00:00,2013-02-15,165.16
2025-01-04 22:48:55.090122+00:00,2020-01-31,197.16
2025-01-04 22:52:07.266849+00:00,2022-03-10,282.32
2025-01-04 22:54:00.277874+00:00,2024-05-24,298.57
2025-01-04 22:43:35.786239+00:00,2015-10-19,141.41
2025-01-04 22:53:19.859946+00:00,2023-08-01,253.41
2025-01-04 22:43:03.386524+00:00,2015-02-25,141.66
2025-01-04 22:43:21.574385+00:00,2015-07-06,141.66
2025-01-04 22:40:53.926487+00:00,2013-04-12,157.91
2025-01-04 22:48:03.693002+00:00,2019-01-30,157.91
2025-01-04 22:48:04.340863+00:00,2019-02-04,157.91
2025-01-04 22:48:48.000471+00:00,2019-12-10,181.91
2025-01-04 22:49:07.327769+00:00,2020-04-28,229.91
2025-01-04 22:49:17.681038+00:00,2020-07-14,229.91
2025-01-04 22:39:59.669761+00:00,2013-02-07,166.16
2025-01-04 22:44:13.482962+00:00,2016-07-11,174.16
2025-01-04 22:49:44.106968+00:00,2021-01-19,222.16
2025-01-04 22:50:18.718920+00:00,2021-09-15,222.16
2025-01-04 22:43:21.835396+00:00,2015-07-08,142.41
2025-01-04 22:47:31.522269+00:00,2018-06-08,150.41
2025-01-04 22:47:56.646735+00:00,2018-12-10,150.66
2025-01-04 22:48:39.150538+00:00,2019-10-08,190.66
2025-01-04 22:49:44.409772+00:00,2021-01-21,222.66
2025-01-04 22:49:30.265420+00:00,2020-10-14,230.66
2025-01-04 22:47:41.450791+00:00,2018-08-20,143.16
2025-01-04 22:48:57.708744+00:00,2020-02-18,199.16
2025-01-04 22:49:39.128623+00:00,2020-12-15,215.16
2025-01-04 22:49:42.142113+00:00,2021-01-05,231.16
2025-01-04 22:50:28.969909+00:00,2021-11-26,239.16
2025-01-04 22:45:13.370399+00:00,2017-09-12,151.41
2025-01-04 22:52:15.418857+00:00,2022-05-02,270.82
2025-01-04 22:43:08.284263+00:00,2015-03-31,143.66
2025-01-04 22:47:29.300989+00:00,2018-05-22,151.66
2025-01-04 22:47:31.260898+00:00,2018-06-06,151.91
2025-01-04 22:49:45.269851+00:00,2021-01-27,223.91
2025-01-04 22:50:00.947167+00:00,2021-05-21,223.91
2025-01-04 22:52:26.467956+00:00,2022-07-22,255.91
2025-01-04 22:53:38.003573+00:00,2023-12-14,255.91
2025-01-04 22:54:00.143789+00:00,2024-05-23,303.82
2025-01-04 22:43:05.577974+00:00,2015-03-13,144.23
2025-01-04 22:40:49.078221+00:00,2013-03-07,160.23
2025-01-04 22:52:33.377696+00:00,2022-09-12,256.71
2025-01-04 22:42:34.168011+00:00,2014-08-01,128.48
2025-01-04 22:42:40.630473+00:00,2014-09-18,128.48
2025-01-04 22:53:38.573406+00:00,2023-12-18,256.96
2025-01-04 22:42:30.998483+00:00,2014-07-08,128.73
2025-01-04 22:43:13.295305+00:00,2015-05-08,136.73
2025-01-04 22:47:38.209216+00:00,2018-07-27,144.73
2025-01-04 22:40:53.672148+00:00,2013-04-10,160.73
2025-01-04 22:48:29.371135+00:00,2019-08-01,176.73
2025-01-04 22:49:13.773594+00:00,2020-06-16,216.73
2025-01-04 22:49:24.025077+00:00,2020-08-31,232.73
2025-01-04 22:53:35.844104+00:00,2023-11-28,257.46
2025-01-04 22:41:29.239801+00:00,2013-12-17,120.49
2025-01-04 22:43:05.985203+00:00,2015-03-16,144.98
2025-01-04 22:45:24.785487+00:00,2017-12-04,144.98
2025-01-04 22:50:35.465051+00:00,2022-01-12,232.98
2025-01-04 22:39:57.871127+00:00,2013-01-25,169.23
2025-01-04 22:41:30.490133+00:00,2013-12-27,116.74
2025-01-04 22:43:32.418762+00:00,2015-09-24,137.48
2025-01-04 22:45:29.383911+00:00,2017-12-29,145.48
2025-01-04 22:44:02.521121+00:00,2016-04-25,153.48
2025-01-04 22:45:05.003732+00:00,2017-07-20,145.73
2025-01-04 22:43:56.997811+00:00,2016-03-15,153.73
2025-01-04 22:53:15.139831+00:00,2023-06-28,249.73
2025-01-04 22:54:21.035698+00:00,2024-10-17,339.46
2025-01-04 22:48:21.466657+00:00,2019-06-05,161.98
2025-01-04 22:52:21.220445+00:00,2022-06-14,260.21
2025-01-04 22:53:40.990018+00:00,2024-01-05,260.21
2025-01-04 22:43:22.859858+00:00,2015-07-16,138.23
2025-01-04 22:44:19.977030+00:00,2016-08-26,162.23
2025-01-04 22:48:06.291782+00:00,2019-02-18,162.23
2025-01-04 22:44:16.576766+00:00,2016-08-03,170.23
2025-01-04 22:52:05.082633+00:00,2022-02-22,242.23
2025-01-04 22:52:06.245615+00:00,2022-03-02,260.71
2025-01-04 22:53:51.447768+00:00,2024-03-21,276.71
2025-01-04 22:53:54.879279+00:00,2024-04-15,308.71
2025-01-04 22:42:46.851262+00:00,2014-11-03,125.24
2025-01-04 22:47:50.290749+00:00,2018-10-23,146.48
2025-01-04 22:44:29.268607+00:00,2016-10-31,162.48
2025-01-04 22:53:01.969326+00:00,2023-04-07,276.96
2025-01-04 22:53:43.608792+00:00,2024-01-25,261.21
2025-01-04 22:42:58.486272+00:00,2015-01-28,154.73
2025-01-04 22:44:32.200702+00:00,2016-11-22,162.98
2025-01-04 22:49:13.245472+00:00,2020-06-12,218.98
2025-01-04 22:45:23.848548+00:00,2017-11-27,147.23
2025-01-04 22:49:35.888400+00:00,2020-11-23,227.23
2025-01-04 22:52:50.029049+00:00,2023-01-12,262.71
2025-01-04 22:52:49.035442+00:00,2023-01-05,262.71
2025-01-04 22:42:19.799803+00:00,2014-04-25,125.74
2025-01-04 22:40:50.632074+00:00,2013-03-18,163.48
2025-01-04 22:44:11.581567+00:00,2016-06-28,171.48
2025-01-04 22:49:10.114665+00:00,2020-05-19,235.48
2025-01-04 22:52:55.849727+00:00,2023-02-22,262.96
2025-01-04 22:41:04.801626+00:00,2013-06-28,131.73
2025-01-04 22:41:00.984763+00:00,2013-06-03,147.73
2025-01-04 22:43:01.368257+00:00,2015-02-11,147.73
2025-01-04 22:49:02.327558+00:00,2020-03-23,203.73
2025-01-04 22:49:26.985031+00:00,2020-09-21,235.73
2025-01-04 22:54:24.739297+00:00,2024-11-13,343.71
2025-01-04 22:41:19.424538+00:00,2013-10-09,131.98
2025-01-04 22:50:38.117785+00:00,2022-01-31,235.98
2025-01-04 22:52:11.998950+00:00,2022-04-06,263.96
2025-01-04 22:52:25.469965+00:00,2022-07-15,263.96
2025-01-04 22:43:46.820738+00:00,2015-12-31,132.23
2025-01-04 22:44:19.692563+00:00,2016-08-24,164.23
2025-01-04 22:50:32.703000+00:00,2021-12-23,236.23
2025-01-04 22:43:24.548630+00:00,2015-07-28,132.48
2025-01-04 22:43:50.428836+00:00,2016-01-27,148.48
2025-01-04 22:45:23.220636+00:00,2017-11-23,148.48
2025-01-04 22:45:22.944142+00:00,2017-11-21,148.48
2025-01-04 22:43:52.591598+00:00,2016-02-12,156.48
2025-01-04 22:48:35.051177+00:00,2019-09-12,188.48
2025-01-04 22:52:16.918057+00:00,2022-05-13,264.96
2025-01-04 22:47:25.955569+00:00,2018-04-30,148.73
2025-01-04 22:53:30.723987+00:00,2023-10-20,265.46
2025-01-04 22:52:12.267198+00:00,2022-04-08,265.46
2025-01-04 22:42:20.499364+00:00,2014-04-30,126.49
2025-01-04 22:42:24.107442+00:00,2014-05-27,126.49
2025-01-04 22:41:17.334764+00:00,2013-09-24,132.98
2025-01-04 22:47:47.108696+00:00,2018-10-02,140.98
2025-01-04 22:47:54.354020+00:00,2018-11-23,148.98
2025-01-04 22:47:55.076973+00:00,2018-11-28,148.98
2025-01-04 22:52:47.821640+00:00,2022-12-27,252.98
2025-01-04 22:53:25.814580+00:00,2023-09-14,265.96
2025-01-04 22:54:02.058769+00:00,2024-06-06,297.96
2025-01-04 22:43:46.522431+00:00,2015-12-29,133.23
2025-01-04 22:44:39.548595+00:00,2017-01-16,157.23
2025-01-04 22:49:04.426427+00:00,2020-04-08,221.23
2025-01-04 22:49:17.798589+00:00,2020-07-15,229.23
2025-01-04 22:52:20.169164+00:00,2022-06-06,253.23
2025-01-04 22:52:10.873628+00:00,2022-03-29,266.46
2025-01-04 22:53:58.165589+00:00,2024-05-09,298.46
2025-01-04 22:41:34.007085+00:00,2014-01-23,122.74
2025-01-04 22:52:15.684433+00:00,2022-05-04,267.21
2025-01-04 22:54:23.901925+00:00,2024-11-07,347.21
2025-01-04 22:54:26.848797+00:00,2024-11-29,347.46
2025-01-04 22:43:17.124939+00:00,2015-06-05,141.98
2025-01-04 22:45:11.707644+00:00,2017-08-30,149.98
2025-01-04 22:50:19.749001+00:00,2021-09-21,221.98
2025-01-04 22:53:25.701897+00:00,2023-09-13,268.21
2025-01-04 22:44:56.992244+00:00,2017-05-26,150.23
2025-01-04 22:47:35.765335+00:00,2018-07-09,150.23
2025-01-04 22:48:58.128508+00:00,2020-02-21,206.23
2025-01-04 22:49:45.409505+00:00,2021-01-28,222.23
2025-01-04 22:49:33.358916+00:00,2020-11-05,238.23
2025-01-04 22:52:46.845313+00:00,2022-12-20,254.23
2025-01-04 22:41:34.777898+00:00,2014-01-29,123.24
2025-01-04 22:53:31.623326+00:00,2023-10-27,269.21
2025-01-04 22:48:19.237226+00:00,2019-05-20,158.73
2025-01-04 22:48:34.786889+00:00,2019-09-10,190.73
2025-01-04 22:49:30.943532+00:00,2020-10-19,238.73
2025-01-04 22:54:06.868990+00:00,2024-07-11,301.46
2025-01-04 22:54:17.096901+00:00,2024-09-18,317.46
2025-01-04 22:42:40.769006+00:00,2014-09-19,127.49
2025-01-04 22:42:41.182716+00:00,2014-09-22,127.49
2025-01-04 22:44:33.008652+00:00,2016-11-28,158.98
2025-01-04 22:49:16.964878+00:00,2020-07-09,230.98
2025-01-04 22:50:35.732523+00:00,2022-01-14,230.98
2025-01-04 22:43:33.340120+00:00,2015-10-01,135.23
2025-01-04 22:44:00.849461+00:00,2016-04-13,151.23
2025-01-04 22:44:39.185304+00:00,2017-01-13,159.23
2025-01-04 22:48:27.925311+00:00,2019-07-22,175.23
2025-01-04 22:50:08.512193+00:00,2021-07-09,223.23
2025-01-04 22:54:21.917723+00:00,2024-10-23,350.71
2025-01-04 22:41:25.199306+00:00,2013-11-19,127.74
2025-01-04 22:42:22.715875+00:00,2014-05-16,127.74
